date,Period,Personal consumption expenditures (PCE),PCE excluding food and energy,FT core
1989-07-01,Six months,4.474835684767631,3.4730924015203612,3.7333763187130318
1989-06-01,Six months,5.047105770643534,3.9887767059511026,4.031368880092901
1989-05-01,Six months,5.243295688626026,4.124531243215657,4.075938807856621
1989-04-01,Six months,4.964399315237977,4.07457975576786,4.086467690307348
1989-03-01,Six months,4.257639130876134,4.16633594763387,3.892544764179217
1989-02-01,Six months,4.497120859217807,4.659618185912318,4.230251801119315
1989-01-01,Six months,4.421411966783673,4.649369665342928,4.251191842343733
1988-12-01,Six months,4.3647391792246415,4.444351787037792,4.04987967588125
1988-11-01,Six months,4.601030191440425,4.633104509742125,4.247817456577216
1988-10-01,Six months,4.723721735634556,4.771364295772518,4.366345494823285
1988-09-01,Six months,5.0574786154505835,4.992377769316891,4.449522445499754
1988-08-01,Six months,4.755840148933044,4.766923431412673,4.364927332410824
1988-07-01,Six months,4.447579789081457,4.675614582579701,4.11041227941415
1988-06-01,Six months,4.244023834404054,4.810969464354531,4.367967395296305
1988-05-01,Six months,3.7451161053420057,4.368630079215818,4.10634254867907
1988-04-01,Six months,3.535005896212362,4.094887692542781,3.8427039812777712
1988-03-01,Six months,3.1873835757320945,3.972480341458162,3.7439926895122575
1988-02-01,Six months,3.175250277459951,3.9086247441800337,3.7206172587798196
1988-01-01,Six months,3.684270318081029,4.18510570211541,3.8736272531838516
1987-12-01,Six months,3.3610468558189943,3.741249256837098,3.538211153828669
1987-11-01,Six months,3.761260374380293,3.874148909086106,3.7229880586643507
1987-10-01,Six months,3.895328619589611,4.0234699866966706,3.724215659825947
1987-09-01,Six months,4.011558997630527,4.017532296937909,3.759746392225588
1987-08-01,Six months,3.8617585631654405,3.8089658328674725,3.7905219105377945
1987-07-01,Six months,3.7694026782977286,3.530179899865926,3.597850554487275
1987-06-01,Six months,4.265169036049787,3.4921803693707343,3.847441437302188
1987-05-01,Six months,3.7649125930033334,3.194011457937229,3.722378414182077
1987-04-01,Six months,3.609529478240292,3.0532010223939032,3.654692429266042
1987-03-01,Six months,3.2084578368057004,2.8805549158749333,3.562980134657744
1987-02-01,Six months,3.338091128560139,2.9487216873527844,3.5262050084580387
1987-01-01,Six months,2.8739260545346035,2.9508812927636408,3.525903050486733
1986-12-01,Six months,1.964551015582594,2.830774397355973,3.2778547946082996
1986-11-01,Six months,2.4440625387774473,3.1817887876617768,3.3164859889590974
1986-10-01,Six months,2.452537575123692,3.096525763216418,3.27904862418422
1986-09-01,Six months,1.6705778780032654,2.770489346592653,3.2647572018825213
1986-08-01,Six months,0.5645719200957577,2.719627560757565,3.1102613210091397
1986-07-01,Six months,0.3134548661933634,2.8298630846093964,3.209611582507729
1986-06-01,Six months,1.1873780345725393,3.5647700276454364,3.5750664381781023
1986-05-01,Six months,1.1119929573428777,3.5063075176880787,3.3615254516259014
1986-04-01,Six months,1.3302610689942984,3.6599028232041197,3.372636056294275
1986-03-01,Six months,2.084128310601008,3.6174301896380268,3.388909108622353
1986-02-01,Six months,2.8796224812883686,3.4149313569393325,3.4773646322631557
1986-01-01,Six months,3.561173739084378,3.8948653472578254,3.752997730610058
1985-12-01,Six months,3.1193100513982053,3.3849759935022483,3.343240594118
1985-11-01,Six months,2.989637425541969,3.50651788434162,3.4226627500157454
1985-10-01,Six months,2.878656204414254,3.711407850747861,3.474302494919212
1985-09-01,Six months,2.8339251928881204,3.625527644033366,3.313211876773324
1985-08-01,Six months,3.291710551422522,3.922801134192655,3.596113116746009
1985-07-01,Six months,3.5669129478967943,3.9806735670896876,3.76192315180936
1985-06-01,Six months,4.091462526604817,4.537878384996041,4.35333960668193
1985-05-01,Six months,4.111453736968551,4.673681178568412,4.4180444393922444
1985-04-01,Six months,3.9128154206399035,4.3975533035981895,4.383965976034331
1985-03-01,Six months,4.102013791194259,4.618393526710252,4.447990673205581
1985-02-01,Six months,3.5718887117208276,4.207609382489919,4.136551436937883
1985-01-01,Six months,3.247769680655055,3.815798283789462,4.019405411883435
1984-12-01,Six months,2.9571882606592936,3.548393786734594,3.9838926588895545
1984-11-01,Six months,2.7440547638081902,3.217426886590835,3.8700110004412966
1984-10-01,Six months,2.7139208645982515,3.258949554439461,3.7426804380678345
1984-09-01,Six months,3.011450463856802,3.7660547638597386,4.063141931564583
1984-08-01,Six months,3.407543337981167,4.2364433942140955,4.327135944364238
1984-07-01,Six months,4.1632153343985845,4.862363552327298,4.627597734033738
1984-06-01,Six months,4.323806610945247,4.6564069600724345,4.395661107528836
1984-05-01,Six months,4.067413281908805,4.320128645476196,4.2391244702784405
1984-04-01,Six months,4.099138836378913,4.321566551143374,4.326653866459126
1984-03-01,Six months,3.661182585272993,3.713946644548871,4.1659919355834525
1984-02-01,Six months,3.7087965500078424,3.764092939114727,4.163502972068833
1984-01-01,Six months,3.2033802646250997,3.5286805736824522,3.870285141077111
1983-12-01,Six months,3.470543587765129,4.235128905437424,4.039266311971199
1983-11-01,Six months,4.129387939436491,5.0550007344346115,4.373139888000865
1983-10-01,Six months,4.423804332264036,4.869676653995425,4.30543698545158
1983-09-01,Six months,5.0220987200392475,5.131882159407719,4.233339837001086
1983-08-01,Six months,4.556673278146084,4.553713298478512,4.176512826725677
1983-07-01,Six months,4.0216920876667395,4.250866708126844,4.23686665685582
1983-06-01,Six months,3.8175151708402133,4.271167356486449,4.237566664393011
1983-05-01,Six months,3.3593284313232497,3.9622414083702484,4.082985939774121
1983-04-01,Six months,3.396353731423951,4.4287471662501465,3.9958807624441803
1983-03-01,Six months,3.613523084622594,5.120260585136771,4.205037969673249
1983-02-01,Six months,3.9217255725569,5.630782473218221,4.588560709030305
1983-01-01,Six months,4.2107315528490785,5.8203140363757955,4.627118862336916
1982-12-01,Six months,4.473604025655864,5.745880308658813,4.6408466876229415
1982-11-01,Six months,5.675175798555054,6.134097816050499,5.117578998766289
1982-10-01,Six months,6.292735022098328,6.505751711374286,5.662923140655497
1982-09-01,Six months,5.213870869630388,6.001954730025494,5.38548432069898
1982-08-01,Six months,5.1714716317007525,6.143574236418248,5.393115854734452
1982-07-01,Six months,5.154495022795436,5.984835199501215,5.344809934412108
1982-06-01,Six months,5.157276376850861,5.910827452268386,5.313616355143175
1982-05-01,Six months,4.287989294205796,5.632312153854291,5.338200000371182
1982-04-01,Six months,4.169534140353237,5.714388549026217,5.312286698503846
1982-03-01,Six months,5.010938345086413,6.136940655831324,5.400729174884303
1982-02-01,Six months,5.7424728500651945,6.598856160232169,5.691159346447939
1982-01-01,Six months,6.428336509209798,7.203709027175198,6.013141175926802
1981-12-01,Six months,6.448204487029829,7.182443081861534,6.096455941530855
1981-11-01,Six months,6.641140461939843,7.456916359254606,6.567166517570629
1981-10-01,Six months,6.4545998987947995,7.682823133621741,6.706305797392408
1981-09-01,Six months,6.418896489277759,7.773967353276645,6.7250856352486945
1981-08-01,Six months,6.613874990630286,7.55950485386061,6.712312806700719
1981-07-01,Six months,7.433722892605843,7.688586834004951,7.066505368835676
1981-06-01,Six months,8.196665916759116,8.256236792988059,7.365622383653664
1981-05-01,Six months,8.736129278772564,8.476451279645847,7.687396986781559
1981-04-01,Six months,9.529115473714134,8.688983884259937,7.8619776082344455
1981-03-01,Six months,10.325362238430259,9.085939429191825,8.139259752520509
1981-02-01,Six months,10.824161769571706,9.92779998436857,8.594975243661215
1981-01-01,Six months,10.431415212565543,9.913062590335997,8.570171301696137
1980-12-01,Six months,10.031838179612308,9.551406811184693,8.26865722478266
1980-11-01,Six months,9.993120544647539,9.688860709954206,8.186787632721321
1980-10-01,Six months,9.913410362763099,9.729383498333855,8.181634827834397
1980-09-01,Six months,9.304776417308226,9.057077851400553,8.081475877627181
1980-08-01,Six months,9.963105925962456,9.023273628304885,8.168780545685074
1980-07-01,Six months,10.509229887968786,9.61625824822956,8.739053264340761
1980-06-01,Six months,11.103615219115914,9.743369363453125,9.00868538288401
1980-05-01,Six months,11.564340609944246,9.861844593281898,9.111784311461085
1980-04-01,Six months,11.378265749952131,9.496209471995453,8.972789583960207
1980-03-01,Six months,12.033338719350839,9.970863045975985,9.09372994249184
1980-02-01,Six months,11.26913988589231,9.436901177315104,8.719828531475418
1980-01-01,Six months,10.569945706102391,8.715154250244893,8.525019998105721
1979-12-01,Six months,9.945142253730332,8.158799599348509,8.102307255417099
1979-11-01,Six months,9.914567343433657,7.819376024159896,7.970149763795398
1979-10-01,Six months,10.660979761453348,8.314693059133216,8.208556188711942
1979-09-01,Six months,11.158739165646004,8.731690461816498,7.997798891712057
1979-08-01,Six months,10.93622556378342,8.497918236714952,7.763227120281149
1979-07-01,Six months,10.426023413128771,7.776196103848743,6.955009235512181
1979-06-01,Six months,10.412227874989565,7.798119726828334,7.187645624430791
1979-05-01,Six months,9.627650872236604,7.429555866842086,6.929127811093429
1979-04-01,Six months,8.613494995839632,6.725499363398368,6.39660429898376
1979-03-01,Six months,8.085813226398098,6.322920881428984,6.261064717504798
1979-02-01,Six months,7.6285954731033945,6.3283065810959105,6.287144891030622
1979-01-01,Six months,7.571854730876648,6.7697152905238145,6.377448144977029
1978-12-01,Six months,7.125102213400525,6.931925252918814,6.339329686580983
1978-11-01,Six months,7.52202328385656,7.293687219093226,6.591609722054664
1978-10-01,Six months,7.837974545045134,7.402360558243881,6.518710810505625
1978-09-01,Six months,7.753640905760406,7.215815904089706,6.491670834197603
1978-08-01,Six months,7.9241135630357284,7.143998620954917,6.45796289010871
1978-07-01,Six months,7.8351151432502375,6.822957035655275,6.28252782123351
1978-06-01,Six months,7.929124014566136,6.844632102745396,6.250777540743184
1978-05-01,Six months,7.571466083676293,6.7540525978837085,6.090533173456228
1978-04-01,Six months,7.271131445486656,6.602434686728498,6.013856829036634
1978-03-01,Six months,6.648578323929066,6.259244894885385,5.701205983663808
1978-02-01,Six months,6.077543418121234,6.003458512669391,5.562000490604149
1978-01-01,Six months,6.079049709725548,6.22947886614067,5.787185088258275
1977-12-01,Six months,5.926458149991931,6.268519510149617,5.69729162156189
1977-11-01,Six months,6.083881208276654,6.443569869264554,5.824447522375846
1977-10-01,Six months,5.942454394963392,6.4287786541247005,5.863183538557333
1977-09-01,Six months,6.185932608303668,6.4471308540452466,5.8772215156804855
1977-08-01,Six months,6.448210448315006,6.454069810854923,5.9477487288631075
1977-07-01,Six months,7.1210498801766775,6.711245750901829,5.977314307385354
1977-06-01,Six months,7.2556605560425425,6.696515349473109,6.086109191961556
1977-05-01,Six months,7.254043883923078,6.577591324843257,6.014011539522282
1977-04-01,Six months,7.143811257387855,6.458673506868928,6.1522761524465235
1977-03-01,Six months,7.022928196036848,6.455201963163226,5.9225838642627355
1977-02-01,Six months,7.150219493299215,6.79552473032059,6.014344753359865
1977-01-01,Six months,6.657465825275022,6.7196566941604585,6.017695107865158
1976-12-01,Six months,6.501345746082321,6.589904535762003,5.859702238796379
1976-11-01,Six months,6.243662071023515,6.303461810034228,5.657593561125461
1976-10-01,Six months,6.288600876828276,6.341018073145954,5.798510936042074
1976-09-01,Six months,5.660373057432944,6.131061482987166,5.467671090955058
1976-08-01,Six months,4.799150628839577,5.592073726839741,5.123295951167854
1976-07-01,Six months,3.9233354758797523,5.216431503233654,4.926922277072455
1976-06-01,Six months,3.6587248207042844,5.1398461917691485,5.010577433218176
1976-05-01,Six months,3.893670487564682,5.559113252331271,5.407821142523349
1976-04-01,Six months,4.23960737974125,5.957347188243234,5.652650635383539
1976-03-01,Six months,4.978870861319562,6.184324726301371,5.906807227566892
1976-02-01,Six months,5.7014904373711595,6.637608162035646,6.205521628198081
1976-01-01,Six months,6.345504076994413,6.523088438807245,6.236410281352898
1975-12-01,Six months,7.360119277455568,6.741040882542237,6.4987011139615
1975-11-01,Six months,7.516237523998837,6.488043837269153,6.501224373516553
1975-10-01,Six months,6.998736433460984,5.988458633000016,6.279999539903578
1975-09-01,Six months,6.481919916495227,5.9635908713347785,6.258320467465756
1975-08-01,Six months,6.151007474071446,5.916837749090198,6.085864979926205
1975-07-01,Six months,6.382189274488126,6.68574883039692,6.53196897009979
